TemplateId;ItemName;ItemString;Level;RareGrade;CombatItemType;Dungeon;Gear;PowerTier;UpgradeTo;EvolutionSet;UnlockTo;Material_1;MaterialName_1;Amount_1;Material_2;MaterialName_2;Amount_2;Material_3;MaterialName_3;Amount_3;Material_4;MaterialName_4;Amount_4;Material_5;MaterialName_5;Amount_5;Notes;Column1;_1
96364;handRobe;Vistarippers;65;3;EQUIP_ARMOR_ARM;BRNM;Ambit;8;;;;;;;;;;;;;;;;;;;;;
96365;handRobe;Vistaweavers;65;3;EQUIP_ARMOR_ARM;BRNM;Ambit;8;;;;;;;;;;;;;;;;;;;;;
96367;belt;Ambition Belt;65;3;EQUIP_ACCESSORY;BRNM;Ambit;8;;;;;;;;;;;;;;;;;;;;;
55542;blaster;Pitting Assemblage;65;4;EQUIP_WEAPON;Crafting;Generation;9;;;;;;;;;;;;;;;;;;;;;
55543;blaster;Punchlock;65;4;EQUIP_WEAPON;Crafting;Generation;9;;;;;;;;;;;;;;;;;;;;;
55544;blaster;Ratchet Gun;65;4;EQUIP_WEAPON;Crafting;Generation;9;;;;;;;;;;;;;;;;;;;;;
96208;dual;Candid & Candor;65;4;EQUIP_WEAPON;Crafting;Generation;9;;;;;;;;;;;;;;;;;;;;;
96209;lance;Patriline;65;4;EQUIP_WEAPON;Crafting;Generation;9;;;;;;;;;;;;;;;;;;;;;
96210;twohand;Ditherblade;65;4;EQUIP_WEAPON;Crafting;Generation;9;;;;;;;;;;;;;;;;;;;;;
96211;axe;Disassemblage;65;4;EQUIP_WEAPON;Crafting;Generation;9;;;;;;;;;;;;;;;;;;;;;
96212;circle;Timelens;65;4;EQUIP_WEAPON;Crafting;Generation;9;;;;;;;;;;;;;;;;;;;;;
96213;bow;Varipuncture;65;4;EQUIP_WEAPON;Crafting;Generation;9;;;;;;;;;;;;;;;;;;;;;
96214;staff;Strainstick;65;4;EQUIP_WEAPON;Crafting;Generation;9;;;;;;;;;;;;;;;;;;;;;
96215;rod;Faristock;65;4;EQUIP_WEAPON;Crafting;Generation;9;;;;;;;;;;;;;;;;;;;;;
96216;chain;Steel Dividers;65;4;EQUIP_WEAPON;Crafting;Generation;9;;;;;;;;;;;;;;;;;;;;;
96217;dual;Odds & Ends;65;4;EQUIP_WEAPON;Crafting;Generation;9;;;;;;;;;;;;;;;;;;;;;
96218;lance;Punctual;65;4;EQUIP_WEAPON;Crafting;Generation;9;;;;;;;;;;;;;;;;;;;;;
96219;twohand;Fleshtrimmer;65;4;EQUIP_WEAPON;Crafting;Generation;9;;;;;;;;;;;;;;;;;;;;;
96220;axe;Disorderly Contact;65;4;EQUIP_WEAPON;Crafting;Generation;9;;;;;;;;;;;;;;;;;;;;;
96221;circle;Shinewhirl;65;4;EQUIP_WEAPON;Crafting;Generation;9;;;;;;;;;;;;;;;;;;;;;
96222;bow;Justice Fall;65;4;EQUIP_WEAPON;Crafting;Generation;9;;;;;;;;;;;;;;;;;;;;;
96223;staff;Omnium;65;4;EQUIP_WEAPON;Crafting;Generation;9;;;;;;;;;;;;;;;;;;;;;
96224;rod;Corpsestir;65;4;EQUIP_WEAPON;Crafting;Generation;9;;;;;;;;;;;;;;;;;;;;;
96225;chain;Flaystyle;65;4;EQUIP_WEAPON;Crafting;Generation;9;;;;;;;;;;;;;;;;;;;;;
96226;dual;Epoch & Period;65;4;EQUIP_WEAPON;Crafting;Generation;9;;;;;;;;;;;;;;;;;;;;;
96227;lance;Timescrew;65;4;EQUIP_WEAPON;Crafting;Generation;9;;;;;;;;;;;;;;;;;;;;;
96228;twohand;Yestertaker;65;4;EQUIP_WEAPON;Crafting;Generation;9;;;;;;;;;;;;;;;;;;;;;
96229;axe;Brumal Axe;65;4;EQUIP_WEAPON;Crafting;Generation;9;;;;;;;;;;;;;;;;;;;;;
96230;circle;Wheel of Time;65;4;EQUIP_WEAPON;Crafting;Generation;9;;;;;;;;;;;;;;;;;;;;;
96231;bow;Pendence Bow;65;4;EQUIP_WEAPON;Crafting;Generation;9;;;;;;;;;;;;;;;;;;;;;
96232;staff;Futurity;65;4;EQUIP_WEAPON;Crafting;Generation;9;;;;;;;;;;;;;;;;;;;;;
96233;rod;Tick-Tock;65;4;EQUIP_WEAPON;Crafting;Generation;9;;;;;;;;;;;;;;;;;;;;;
96234;chain;Ephemereavers;65;4;EQUIP_WEAPON;Crafting;Generation;9;;;;;;;;;;;;;;;;;;;;;
96239;feetMail;Onset Treads;65;4;EQUIP_ARMOR_LEG;Crafting;Generation;9;;;;;;;;;;;;;;;;;;;;;
96246;feetLeather;Measured Steps;65;4;EQUIP_ARMOR_LEG;Crafting;Generation;9;;;;;;;;;;;;;;;;;;;;;
96252;feetRobe;Anteceders;65;4;EQUIP_ARMOR_LEG;Crafting;Generation;9;;;;;;;;;;;;;;;;;;;;;
55557;bodyMail;Everwatch Hauberk;65;4;EQUIP_ARMOR_BODY;Crafting;Generation;9;;;;;;;;;;;;;;;;;;;;;
82567;bodyMail;Everlast Hauberk;65;4;EQUIP_ARMOR_BODY;Crafting;Generation;9;;;;;;;;;;;;;;;;;;;;;
96235;bodyMail;Eternalwaite Hauberk;65;4;EQUIP_ARMOR_BODY;Crafting;Generation;9;;;;;;;;;;;;;;;;;;;;;
96236;bodyMail;Eternalwrath Hauberk;65;4;EQUIP_ARMOR_BODY;Crafting;Generation;9;;;;;;;;;;;;;;;;;;;;;
96240;bodyLeather;Stavage Jacket;65;4;EQUIP_ARMOR_BODY;Crafting;Generation;9;;;;;;;;;;;;;;;;;;;;;
96241;bodyLeather;Fazage Jacket;65;4;EQUIP_ARMOR_BODY;Crafting;Generation;9;;;;;;;;;;;;;;;;;;;;;
96242;bodyLeather;Sievage Jacket;65;4;EQUIP_ARMOR_BODY;Crafting;Generation;9;;;;;;;;;;;;;;;;;;;;;
96243;bodyLeather;Scarage Jacket;65;4;EQUIP_ARMOR_BODY;Crafting;Generation;9;;;;;;;;;;;;;;;;;;;;;
96247;bodyRobe;Firekin Vestments;65;4;EQUIP_ARMOR_BODY;Crafting;Generation;9;;;;;;;;;;;;;;;;;;;;;
96248;bodyRobe;Soulkin Vestments;65;4;EQUIP_ARMOR_BODY;Crafting;Generation;9;;;;;;;;;;;;;;;;;;;;;
96249;bodyRobe;Mendkin Vestments;65;4;EQUIP_ARMOR_BODY;Crafting;Generation;9;;;;;;;;;;;;;;;;;;;;;
96237;handMail;Fender Rakes;65;4;EQUIP_ARMOR_ARM;Crafting;Generation;9;;;;;;;;;;;;;;;;;;;;;
96238;handMail;Ripper Rakes;65;4;EQUIP_ARMOR_ARM;Crafting;Generation;9;;;;;;;;;;;;;;;;;;;;;
96244;handLeather;Lastbreve Clutches;65;4;EQUIP_ARMOR_ARM;Crafting;Generation;9;;;;;;;;;;;;;;;;;;;;;
96245;handLeather;Lowbreve Clutches;65;4;EQUIP_ARMOR_ARM;Crafting;Generation;9;;;;;;;;;;;;;;;;;;;;;
96250;handRobe;Shadeline Cuffs;65;4;EQUIP_ARMOR_ARM;Crafting;Generation;9;;;;;;;;;;;;;;;;;;;;;
96251;handRobe;Dawnline Cuffs;65;4;EQUIP_ARMOR_ARM;Crafting;Generation;9;;;;;;;;;;;;;;;;;;;;;
96253;belt;Generational Belt;65;4;EQUIP_ACCESSORY;Crafting;Generation;9;;;;;;;;;;;;;;;;;;;;;
55545;blaster;Posurk Cannon;65;3;EQUIP_WEAPON;BRHM;Discovery;9;;;;;;;;;;;;;;;;;;;;;
55546;blaster;Blammo;65;3;EQUIP_WEAPON;BRHM;Discovery;9;;;;;;;;;;;;;;;;;;;;;
55547;blaster;Castile Blaster;65;3;EQUIP_WEAPON;BRHM;Discovery;9;;;;;;;;;;;;;;;;;;;;;
58149;shuriken;Ziprose;65;3;EQUIP_WEAPON;BRHM;Discovery;9;;;;;;;;;;;;;;;;;;;;;
58150;shuriken;Boshbloom;65;3;EQUIP_WEAPON;BRHM;Discovery;9;;;;;;;;;;;;;;;;;;;;;
58151;shuriken;Vermilotus;65;3;EQUIP_WEAPON;BRHM;Discovery;9;;;;;;;;;;;;;;;;;;;;;
59645;glaive;Wanniker;65;3;EQUIP_WEAPON;BRHM;Discovery;9;;;;;;;;;;;;;;;;;;;;;
59646;glaive;Ganklespear;65;3;EQUIP_WEAPON;BRHM;Discovery;9;;;;;;;;;;;;;;;;;;;;;
59647;glaive;Rubrus;65;3;EQUIP_WEAPON;BRHM;Discovery;9;;;;;;;;;;;;;;;;;;;;;
82544;gauntlet;Chinseekers;65;3;EQUIP_WEAPON;BRHM;Discovery;9;;;;;;;;;;;;;;;;;;;;;
82545;gauntlet;Lovetappers;65;3;EQUIP_WEAPON;BRHM;Discovery;9;;;;;;;;;;;;;;;;;;;;;
82546;gauntlet;Hateknuckles;65;3;EQUIP_WEAPON;BRHM;Discovery;9;;;;;;;;;;;;;;;;;;;;;
96254;dual;Confront & Affront;65;3;EQUIP_WEAPON;BRHM;Discovery;9;;;;;;;;;;;;;;;;;;;;;
96255;lance;Lodgelever;65;3;EQUIP_WEAPON;BRHM;Discovery;9;;;;;;;;;;;;;;;;;;;;;
96256;twohand;Snipesword;65;3;EQUIP_WEAPON;BRHM;Discovery;9;;;;;;;;;;;;;;;;;;;;;
96257;axe;Tagget Axe;65;3;EQUIP_WEAPON;BRHM;Discovery;9;;;;;;;;;;;;;;;;;;;;;
96258;circle;Toilcoil;65;3;EQUIP_WEAPON;BRHM;Discovery;9;;;;;;;;;;;;;;;;;;;;;
96259;bow;Go Bow;65;3;EQUIP_WEAPON;BRHM;Discovery;9;;;;;;;;;;;;;;;;;;;;;
96260;staff;Jacklift;65;3;EQUIP_WEAPON;BRHM;Discovery;9;;;;;;;;;;;;;;;;;;;;;
96261;rod;Turnchase Rod;65;3;EQUIP_WEAPON;BRHM;Discovery;9;;;;;;;;;;;;;;;;;;;;;
96262;chain;Noti Scythes;65;3;EQUIP_WEAPON;BRHM;Discovery;9;;;;;;;;;;;;;;;;;;;;;
96263;dual;Hunt & Gather;65;3;EQUIP_WEAPON;BRHM;Discovery;9;;;;;;;;;;;;;;;;;;;;;
96264;lance;Trenchplow;65;3;EQUIP_WEAPON;BRHM;Discovery;9;;;;;;;;;;;;;;;;;;;;;
96265;twohand;Rousterbout;65;3;EQUIP_WEAPON;BRHM;Discovery;9;;;;;;;;;;;;;;;;;;;;;
96266;axe;Pitfeller;65;3;EQUIP_WEAPON;BRHM;Discovery;9;;;;;;;;;;;;;;;;;;;;;
96267;circle;Harryheart;65;3;EQUIP_WEAPON;BRHM;Discovery;9;;;;;;;;;;;;;;;;;;;;;
96268;bow;Hawkingfell;65;3;EQUIP_WEAPON;BRHM;Discovery;9;;;;;;;;;;;;;;;;;;;;;
96269;staff;Overgain;65;3;EQUIP_WEAPON;BRHM;Discovery;9;;;;;;;;;;;;;;;;;;;;;
96270;rod;Rubblerot;65;3;EQUIP_WEAPON;BRHM;Discovery;9;;;;;;;;;;;;;;;;;;;;;
96271;chain;Squadtrappers;65;3;EQUIP_WEAPON;BRHM;Discovery;9;;;;;;;;;;;;;;;;;;;;;
96272;dual;Poach & Fry;65;3;EQUIP_WEAPON;BRHM;Discovery;9;;;;;;;;;;;;;;;;;;;;;
96273;lance;Trackback Beam;65;3;EQUIP_WEAPON;BRHM;Discovery;9;;;;;;;;;;;;;;;;;;;;;
96274;twohand;Followknick;65;3;EQUIP_WEAPON;BRHM;Discovery;9;;;;;;;;;;;;;;;;;;;;;
96275;axe;Radial Saw;65;3;EQUIP_WEAPON;BRHM;Discovery;9;;;;;;;;;;;;;;;;;;;;;
96276;circle;Glimpsic Eye;65;3;EQUIP_WEAPON;BRHM;Discovery;9;;;;;;;;;;;;;;;;;;;;;
96277;bow;Frisking Bow;65;3;EQUIP_WEAPON;BRHM;Discovery;9;;;;;;;;;;;;;;;;;;;;;
96278;staff;Battue Stick;65;3;EQUIP_WEAPON;BRHM;Discovery;9;;;;;;;;;;;;;;;;;;;;;
96279;rod;Downing Rod;65;3;EQUIP_WEAPON;BRHM;Discovery;9;;;;;;;;;;;;;;;;;;;;;
96280;chain;Laborcuts;65;3;EQUIP_WEAPON;BRHM;Discovery;9;;;;;;;;;;;;;;;;;;;;;
96285;feetMail;Endeavor Treads;65;3;EQUIP_ARMOR_LEG;BRHM;Discovery;9;;;;;;;;;;;;;;;;;;;;;
96292;feetLeather;Pursuit Boots;65;3;EQUIP_ARMOR_LEG;BRHM;Discovery;9;;;;;;;;;;;;;;;;;;;;;
96298;feetRobe;Access Pumps;65;3;EQUIP_ARMOR_LEG;BRHM;Discovery;9;;;;;;;;;;;;;;;;;;;;;
55554;bodyMail;Cutstob Hauberk;65;3;EQUIP_ARMOR_BODY;BRHM;Discovery;9;;;;;;;;;;;;;;;;;;;;;
58636;bodyRobe;Mangleplay Unwrap;65;3;EQUIP_ARMOR_BODY;BRHM;Discovery;9;;;;;;;;;;;;;;;;;;;;;
59648;bodyLeather;Selvay Vest;65;3;EQUIP_ARMOR_BODY;BRHM;Discovery;9;;;;;;;;;;;;;;;;;;;;;
82564;bodyMail;Proudblow Hauberk;65;3;EQUIP_ARMOR_BODY;BRHM;Discovery;9;;;;;;;;;;;;;;;;;;;;;
96281;bodyMail;Stopturn Hauberk;65;3;EQUIP_ARMOR_BODY;BRHM;Discovery;9;;;;;;;;;;;;;;;;;;;;;
96282;bodyMail;Turncut Hauberk;65;3;EQUIP_ARMOR_BODY;BRHM;Discovery;9;;;;;;;;;;;;;;;;;;;;;
96286;bodyLeather;Stalkway Vest;65;3;EQUIP_ARMOR_BODY;BRHM;Discovery;9;;;;;;;;;;;;;;;;;;;;;
96287;bodyLeather;Scarway Vest;65;3;EQUIP_ARMOR_BODY;BRHM;Discovery;9;;;;;;;;;;;;;;;;;;;;;
96288;bodyLeather;Snareway Vest;65;3;EQUIP_ARMOR_BODY;BRHM;Discovery;9;;;;;;;;;;;;;;;;;;;;;
96289;bodyLeather;Shadowway Vest;65;3;EQUIP_ARMOR_BODY;BRHM;Discovery;9;;;;;;;;;;;;;;;;;;;;;
96293;bodyRobe;Mincepay Unwrap;65;3;EQUIP_ARMOR_BODY;BRHM;Discovery;9;;;;;;;;;;;;;;;;;;;;;
96294;bodyRobe;Mindprey Unwrap;65;3;EQUIP_ARMOR_BODY;BRHM;Discovery;9;;;;;;;;;;;;;;;;;;;;;
96295;bodyRobe;Mendpray Unwrap;65;3;EQUIP_ARMOR_BODY;BRHM;Discovery;9;;;;;;;;;;;;;;;;;;;;;
96283;handMail;Closefists;65;3;EQUIP_ARMOR_ARM;BRHM;Discovery;9;;;;;;;;;;;;;;;;;;;;;
96284;handMail;Cleavefists;65;3;EQUIP_ARMOR_ARM;BRHM;Discovery;9;;;;;;;;;;;;;;;;;;;;;
96290;handLeather;Holdclue Gloves;65;3;EQUIP_ARMOR_ARM;BRHM;Discovery;9;;;;;;;;;;;;;;;;;;;;;
96291;handLeather;Riveclue Gloves;65;3;EQUIP_ARMOR_ARM;BRHM;Discovery;9;;;;;;;;;;;;;;;;;;;;;
96296;handRobe;Raven Claws;65;3;EQUIP_ARMOR_ARM;BRHM;Discovery;9;;;;;;;;;;;;;;;;;;;;;
96297;handRobe;Dove Talons;65;3;EQUIP_ARMOR_ARM;BRHM;Discovery;9;;;;;;;;;;;;;;;;;;;;;
96299;belt;Discovery Belt;65;3;EQUIP_ACCESSORY;BRHM;Discovery;9;;;;;;;;;;;;;;;;;;;;;
82557;gauntlet;Hard Knocks;65;3;EQUIP_WEAPON;Crafting;Lucid;10;;;;;;;;;;;;;;;;;;;;;
96675;dual;Smooth & Juicing;65;3;EQUIP_WEAPON;Crafting;Lucid;10;;;;;;;;;;;;;;;;;;;;;
96676;lance;Candid Counterpoint;65;3;EQUIP_WEAPON;Crafting;Lucid;10;;;;;;;;;;;;;;;;;;;;;
96677;twohand;Mickleblade;65;3;EQUIP_WEAPON;Crafting;Lucid;10;;;;;;;;;;;;;;;;;;;;;
96678;axe;Espialaxe;65;3;EQUIP_WEAPON;Crafting;Lucid;10;;;;;;;;;;;;;;;;;;;;;
96679;circle;Vocaturni;65;3;EQUIP_WEAPON;Crafting;Lucid;10;;;;;;;;;;;;;;;;;;;;;
96680;bow;Sagittipotenta;65;3;EQUIP_WEAPON;Crafting;Lucid;10;;;;;;;;;;;;;;;;;;;;;
96681;staff;Aeipath;65;3;EQUIP_WEAPON;Crafting;Lucid;10;;;;;;;;;;;;;;;;;;;;;
96682;rod;Scaevity;65;3;EQUIP_WEAPON;Crafting;Lucid;10;;;;;;;;;;;;;;;;;;;;;
96683;chain;Strayblades;65;3;EQUIP_WEAPON;Crafting;Lucid;10;;;;;;;;;;;;;;;;;;;;;
96684;blaster;Clearshot;65;3;EQUIP_WEAPON;Crafting;Lucid;10;;;;;;;;;;;;;;;;;;;;;
96690;feetMail;Vanmost Treads;65;3;EQUIP_ARMOR_LEG;Crafting;Lucid;10;;;;;;;;;;;;;;;;;;;;;
96697;feetLeather;Xenizia Boots;65;3;EQUIP_ARMOR_LEG;Crafting;Lucid;10;;;;;;;;;;;;;;;;;;;;;
96703;feetRobe;Vanishing Steps;65;3;EQUIP_ARMOR_LEG;Crafting;Lucid;10;;;;;;;;;;;;;;;;;;;;;
96685;bodyMail;Starcall Hauberk;65;3;EQUIP_ARMOR_BODY;Crafting;Lucid;10;;;;;;;;;;;;;;;;;;;;;
96686;bodyMail;Deathwave Hauberk;65;3;EQUIP_ARMOR_BODY;Crafting;Lucid;10;;;;;;;;;;;;;;;;;;;;;
96687;bodyMail;Painwave Hauberk;65;3;EQUIP_ARMOR_BODY;Crafting;Lucid;10;;;;;;;;;;;;;;;;;;;;;
96691;bodyLeather;Truekeep Jerkin;65;3;EQUIP_ARMOR_BODY;Crafting;Lucid;10;;;;;;;;;;;;;;;;;;;;;
96692;bodyLeather;Bloodkeep Jerkin;65;3;EQUIP_ARMOR_BODY;Crafting;Lucid;10;;;;;;;;;;;;;;;;;;;;;
96693;bodyLeather;Linekeep Jerkin;65;3;EQUIP_ARMOR_BODY;Crafting;Lucid;10;;;;;;;;;;;;;;;;;;;;;
96694;bodyLeather;Lostkeep Jerkin;65;3;EQUIP_ARMOR_BODY;Crafting;Lucid;10;;;;;;;;;;;;;;;;;;;;;
96698;bodyRobe;Tremefalweave Wrap;65;3;EQUIP_ARMOR_BODY;Crafting;Lucid;10;;;;;;;;;;;;;;;;;;;;;
96699;bodyRobe;Vultualweave Wrap;65;3;EQUIP_ARMOR_BODY;Crafting;Lucid;10;;;;;;;;;;;;;;;;;;;;;
96700;bodyRobe;Thuralweave Wrap;65;3;EQUIP_ARMOR_BODY;Crafting;Lucid;10;;;;;;;;;;;;;;;;;;;;;
96688;handMail;Summoting Grips;65;3;EQUIP_ARMOR_ARM;Crafting;Lucid;10;;;;;;;;;;;;;;;;;;;;;
96689;handMail;Plegnic Grips;65;3;EQUIP_ARMOR_ARM;Crafting;Lucid;10;;;;;;;;;;;;;;;;;;;;;
96695;handLeather;Sybelline Gloves;65;3;EQUIP_ARMOR_ARM;Crafting;Lucid;10;;;;;;;;;;;;;;;;;;;;;
96696;handLeather;Veprecose Gloves;65;3;EQUIP_ARMOR_ARM;Crafting;Lucid;10;;;;;;;;;;;;;;;;;;;;;
96701;handRobe;Warmblood Sleeves;65;3;EQUIP_ARMOR_ARM;Crafting;Lucid;10;;;;;;;;;;;;;;;;;;;;;
96702;handRobe;Wearheart Sleeves;65;3;EQUIP_ARMOR_ARM;Crafting;Lucid;10;;;;;;;;;;;;;;;;;;;;;
58160;shuriken;Haltpoppy;65;3;EQUIP_WEAPON;;Schisma;10;;;;;;;;;;;;;;;;;;;;;
59658;glaive;Second Hand;65;3;EQUIP_WEAPON;;Schisma;10;;;;;;;;;;;;;;;;;;;;;
82555;gauntlet;Counterstrikes;65;3;EQUIP_WEAPON;;Schisma;10;;;;;;;;;;;;;;;;;;;;;
96586;dual;Tick & Tock;65;3;EQUIP_WEAPON;;Schisma;10;;;;;;;;;;;;;;;;;;;;;
96587;lance;Rimestock;65;3;EQUIP_WEAPON;;Schisma;10;;;;;;;;;;;;;;;;;;;;;
96588;twohand;Pastdivider;65;3;EQUIP_WEAPON;;Schisma;10;;;;;;;;;;;;;;;;;;;;;
96589;axe;Tockcleaver;65;3;EQUIP_WEAPON;;Schisma;10;;;;;;;;;;;;;;;;;;;;;
96590;circle;Strikewheel;65;3;EQUIP_WEAPON;;Schisma;10;;;;;;;;;;;;;;;;;;;;;
96591;bow;Bufferspring;65;3;EQUIP_WEAPON;;Schisma;10;;;;;;;;;;;;;;;;;;;;;
96592;staff;Wheelpipe;65;3;EQUIP_WEAPON;;Schisma;10;;;;;;;;;;;;;;;;;;;;;
96593;rod;Strike Flirt;65;3;EQUIP_WEAPON;;Schisma;10;;;;;;;;;;;;;;;;;;;;;
96594;chain;Rack Hooks;65;3;EQUIP_WEAPON;;Schisma;10;;;;;;;;;;;;;;;;;;;;;
96595;blaster;Pinion Arcannon;65;3;EQUIP_WEAPON;;Schisma;10;;;;;;;;;;;;;;;;;;;;;
96601;feetMail;Timewalkers;65;3;EQUIP_ARMOR_LEG;;Schisma;10;;;;;;;;;;;;;;;;;;;;;
96608;feetLeather;Breaksteps;65;3;EQUIP_ARMOR_LEG;;Schisma;10;;;;;;;;;;;;;;;;;;;;;
96614;feetRobe;Timebreak Steps;65;3;EQUIP_ARMOR_LEG;;Schisma;10;;;;;;;;;;;;;;;;;;;;;
58638;bodyRobe;Rendsum Robe;65;3;EQUIP_ARMOR_BODY;;Schisma;10;;;;;;;;;;;;;;;;;;;;;
59659;bodyLeather;Chorded Veecoat;65;3;EQUIP_ARMOR_BODY;;Schisma;10;;;;;;;;;;;;;;;;;;;;;
82589;bodyMail;Shrap Jackplate;65;3;EQUIP_ARMOR_BODY;;Schisma;10;;;;;;;;;;;;;;;;;;;;;
96596;bodyMail;Grav Jackplate;65;3;EQUIP_ARMOR_BODY;;Schisma;10;;;;;;;;;;;;;;;;;;;;;
96597;bodyMail;Bliz Jackplate;65;3;EQUIP_ARMOR_BODY;;Schisma;10;;;;;;;;;;;;;;;;;;;;;
96598;bodyMail;Flak Jackplate;65;3;EQUIP_ARMOR_BODY;;Schisma;10;;;;;;;;;;;;;;;;;;;;;
96602;bodyLeather;Gashed Encoat;65;3;EQUIP_ARMOR_BODY;;Schisma;10;;;;;;;;;;;;;;;;;;;;;
96603;bodyLeather;Slashed Seacoat;65;3;EQUIP_ARMOR_BODY;;Schisma;10;;;;;;;;;;;;;;;;;;;;;
96604;bodyLeather;Lofty Arcoat;65;3;EQUIP_ARMOR_BODY;;Schisma;10;;;;;;;;;;;;;;;;;;;;;
96605;bodyLeather;Whirled Peacoat;65;3;EQUIP_ARMOR_BODY;;Schisma;10;;;;;;;;;;;;;;;;;;;;;
96609;bodyRobe;Splitfire Robe;65;3;EQUIP_ARMOR_BODY;;Schisma;10;;;;;;;;;;;;;;;;;;;;;
96610;bodyRobe;Schismark Robe;65;3;EQUIP_ARMOR_BODY;;Schisma;10;;;;;;;;;;;;;;;;;;;;;
96611;bodyRobe;Fissuretip Robe;65;3;EQUIP_ARMOR_BODY;;Schisma;10;;;;;;;;;;;;;;;;;;;;;
96599;handMail;Groundshift Gauntlets;65;3;EQUIP_ARMOR_ARM;;Schisma;10;;;;;;;;;;;;;;;;;;;;;
96600;handMail;Ragebeat Gauntlets;65;3;EQUIP_ARMOR_ARM;;Schisma;10;;;;;;;;;;;;;;;;;;;;;
96606;handLeather;Timeholders;65;3;EQUIP_ARMOR_ARM;;Schisma;10;;;;;;;;;;;;;;;;;;;;;
96607;handLeather;Lifecounters;65;3;EQUIP_ARMOR_ARM;;Schisma;10;;;;;;;;;;;;;;;;;;;;;
96612;handRobe;Timerip Fingers;65;3;EQUIP_ARMOR_ARM;;Schisma;10;;;;;;;;;;;;;;;;;;;;;
96613;handRobe;Heartsnap Fingers;65;3;EQUIP_ARMOR_ARM;;Schisma;10;;;;;;;;;;;;;;;;;;;;;
96615;belt;Schisma Belt;65;3;EQUIP_ACCESSORY;;Schisma;10;;;;;;;;;;;;;;;;;;;;;
47001;dual;Wrack & Ruin;65;3;EQUIP_WEAPON;KDNM;Dreadnaught;11;;;;;;;;;;;;;;;;;;;;;
47002;lance;Ramming Speed;65;3;EQUIP_WEAPON;KDNM;Dreadnaught;11;;;;;;;;;;;;;;;;;;;;;
47003;twohand;Deepslaughter;65;3;EQUIP_WEAPON;KDNM;Dreadnaught;11;;;;;;;;;;;;;;;;;;;;;
47004;axe;Cutwater;65;3;EQUIP_WEAPON;KDNM;Dreadnaught;11;;;;;;;;;;;;;;;;;;;;;
47005;circle;Cutwater;65;3;EQUIP_WEAPON;KDNM;Dreadnaught;11;;;;;;;;;;;;;;;;;;;;;
47006;bow;Seahawk;65;3;EQUIP_WEAPON;KDNM;Dreadnaught;11;;;;;;;;;;;;;;;;;;;;;
47007;staff;Yardarm;65;3;EQUIP_WEAPON;KDNM;Dreadnaught;11;;;;;;;;;;;;;;;;;;;;;
47008;rod;Belaying Pin;65;3;EQUIP_WEAPON;KDNM;Dreadnaught;11;;;;;;;;;;;;;;;;;;;;;
47009;chain;Siren's Kiss;65;3;EQUIP_WEAPON;KDNM;Dreadnaught;11;;;;;;;;;;;;;;;;;;;;;
47010;blaster;Long Nine;65;3;EQUIP_WEAPON;KDNM;Dreadnaught;11;;;;;;;;;;;;;;;;;;;;;
47011;gauntlet;Kraken's Gaze;65;3;EQUIP_WEAPON;KDNM;Dreadnaught;11;;;;;;;;;;;;;;;;;;;;;
47012;shuriken;Ancial Spur;65;3;EQUIP_WEAPON;KDNM;Dreadnaught;11;;;;;;;;;;;;;;;;;;;;;
59533;glaive;Seacutter;65;3;EQUIP_WEAPON;KDNM;Dreadnaught;11;;;;;;;;;;;;;;;;;;;;;
47061;feetMail;Strakeline Greaves;65;3;EQUIP_ARMOR_LEG;KDNM;Dreadnaught;11;;;;;;;;;;;;;;;;;;;;;
47062;feetLeather;Forefoot Boots;65;3;EQUIP_ARMOR_LEG;KDNM;Dreadnaught;11;;;;;;;;;;;;;;;;;;;;;
47063;feetRobe;Skegfin Shoes;65;3;EQUIP_ARMOR_LEG;KDNM;Dreadnaught;11;;;;;;;;;;;;;;;;;;;;;
47031;bodyMail;Ironsides Hauberk;65;3;EQUIP_ARMOR_BODY;KDNM;Dreadnaught;11;;;;;;;;;;;;;;;;;;;;;
47032;bodyMail;Dagonskull Hauberk;65;3;EQUIP_ARMOR_BODY;KDNM;Dreadnaught;11;;;;;;;;;;;;;;;;;;;;;
47033;bodyMail;Forecastle Hauberk;65;3;EQUIP_ARMOR_BODY;KDNM;Dreadnaught;11;;;;;;;;;;;;;;;;;;;;;
47034;bodyMail;Broadsides Hauberk;65;3;EQUIP_ARMOR_BODY;KDNM;Dreadnaught;11;;;;;;;;;;;;;;;;;;;;;
47035;bodyLeather;Gunwale Cuirass;65;3;EQUIP_ARMOR_BODY;KDNM;Dreadnaught;11;;;;;;;;;;;;;;;;;;;;;
47036;bodyLeather;Breakwater Cuirass;65;3;EQUIP_ARMOR_BODY;KDNM;Dreadnaught;11;;;;;;;;;;;;;;;;;;;;;
47037;bodyLeather;Tidedancer Cuirass;65;3;EQUIP_ARMOR_BODY;KDNM;Dreadnaught;11;;;;;;;;;;;;;;;;;;;;;
47038;bodyLeather;Sirenheart Cuirass;65;3;EQUIP_ARMOR_BODY;KDNM;Dreadnaught;11;;;;;;;;;;;;;;;;;;;;;
47039;bodyRobe;Spinnaker Robe;65;3;EQUIP_ARMOR_BODY;KDNM;Dreadnaught;11;;;;;;;;;;;;;;;;;;;;;
47040;bodyRobe;Rigsail Robe;65;3;EQUIP_ARMOR_BODY;KDNM;Dreadnaught;11;;;;;;;;;;;;;;;;;;;;;
