huntingZoneId;npcTemplateId;npcName;npcTitle;territoryType;totalSpawns;minRespawn;maxRespawn;aggressive;hasName;hasParty;level;elite;showAggroTarget;size;resourceType
15;17;Gigglehorn;Entourage;normal;8;20000;20000;True;True;True;25;False;False;small;
15;18;Sangralak;Baron of Blood;normal;2;20000;20000;True;True;True;25;False;False;medium;medium
15;15;Fimbrilisk;;script;1;0;0;True;True;True;25;True;True;large;medium
15;19;Ebonathis;Shadow Fimbrilisk;script;1;0;0;True;True;True;27;True;True;large;medium
15;20;Atrocitas;Cruel Fimbrilisk;script;1;0;0;True;True;True;27;True;True;large;medium
16;1007;Kirithia;Stalker Company;normal;1;20000;20000;True;True;False;26;False;False;medium;medium
16;2201;Vampir Henchman;;normal;14;20000;20000;True;True;False;26;False;False;medium;
16;2202;Vampir Retiarius;;normal;21;20000;20000;True;True;False;26;False;False;medium;
16;2203;Violent Dwarf;;normal;88;20000;20000;True;True;True;25;False;False;small;
16;2204;Armored Zuulhound;;normal;25;20000;20000;True;True;False;26;False;False;medium;
16;2205;Stalker Company Scout;;normal;17;20000;20000;True;True;False;25;False;False;medium;medium
16;2206;Stalker Company Warrior;;normal;7;20000;20000;True;True;False;25;False;False;medium;medium
16;2207;Stalker Company Blademaster;;normal;4;20000;20000;True;True;True;25;False;False;medium;medium
16;2208;Stalker Company Assassin;;normal;4;20000;20000;True;True;True;25;False;False;medium;medium
16;2209;Gloomtusk;;normal;31;20000;20000;True;True;False;25;False;False;medium;medium
16;2301;Blood Maid;;normal;14;20000;20000;True;True;False;26;False;False;medium;medium
16;2302;Blood Lord;;normal;24;20000;20000;True;True;False;26;False;False;medium;medium
16;2303;Vampir Jester;;normal;11;20000;20000;True;True;True;26;False;False;medium;medium
16;2304;Sanguine Moppet;;normal;55;20000;20000;True;True;True;26;False;False;small;medium
16;2305;Blood Mage;;normal;9;20000;20000;True;True;False;26;False;False;medium;medium
16;2401;Ovolith;;normal;4;60000;60000;True;True;False;26;True;True;large;medium
16;2402;Lurking Ovolith;;normal;2;60000;60000;True;True;False;27;True;True;large;medium
16;2403;Vampir Runner;;normal;26;20000;20000;True;True;True;27;False;False;medium;
16;2404;Vampir Soldier;;normal;16;20000;20000;True;True;False;27;False;False;medium;
16;2405;Zuulhound;;normal;18;20000;20000;True;True;True;27;False;False;medium;
16;2406;Surdek;Dark Weaver;normal;4;20000;20000;True;True;False;28;False;False;medium;medium
16;2501;Massive Ovolith;;normal;4;60000;60000;True;True;False;28;True;True;large;medium
16;2502;Ebonweaver;;normal;3;20000;20000;True;True;True;28;False;False;medium;medium
16;5003;Juvenile Ovolith;;normal;5;43200000;43200000;True;True;True;29;True;False;medium;medium
17;101;Heavens Fall Partisan;;normal;5;20000;20000;True;True;True;28;False;False;medium;
17;102;Heavens Fall Laborer;;normal;70;20000;20000;True;True;True;27;False;False;small;medium
17;103;Heavens Fall Overseer;;normal;10;20000;20000;True;True;True;27;False;False;medium;medium
17;104;Forked Tusk Warthog;;normal;29;20000;20000;True;True;True;26;False;False;medium;medium
17;201;Thresher Rotcarn;Heavens Fall;normal;1;20000;20000;True;True;True;28;False;False;medium;
17;202;Barrelhead Dwarf;;normal;8;20000;20000;True;True;True;27;False;False;small;
17;203;Gutspiller Warthog;;normal;1;20000;20000;True;True;True;28;False;False;medium;medium
17;204;Young Gutspiller Warthog;;normal;1;20000;20000;True;True;True;27;False;False;medium;medium
17;205;Vilastasia;Heavens Fall;normal;1;20000;20000;True;True;False;29;False;False;medium;medium
17;301;Virigar;Zuulhound Alpha;normal;2;43200000;43200000;True;True;True;28;False;False;medium;
17;303;Executor Noneresk;Heavens Fall;normal;1;43200000;43200000;True;True;True;28;False;False;medium;medium
17;304;Ebonweaver Turbskan;Heavens Fall;normal;1;43200000;43200000;True;True;True;28;False;False;medium;medium
17;305;Heavens Fall Dervish;;normal;21;20000;20000;True;True;False;27;False;False;medium;medium
17;1001;Bristleback Shoat;;normal;1;20000;20000;True;True;True;27;False;False;medium;medium
17;300050;Wary Gutspiller Warthog;;normal;29;20000;20000;True;True;True;26;False;False;medium;medium
17;300442;Heavens Fall Guard;;normal;16;20000;20000;True;True;True;27;False;False;medium;
17;300470;Heavens Fall Farmhand;;normal;8;20000;90000;True;True;True;26;False;False;medium;medium
17;300551;Barrelhead Harvester;;normal;100;20000;20000;True;True;True;28;False;False;small;
17;300552;Barrelhead Thresher;;normal;180;20000;20000;True;True;True;27;False;False;small;
17;300580;Enthralled Worker;;normal;197;20000;90000;True;True;True;26;False;False;small;medium
17;301201;Heavens Fall Leader;;normal;10;20000;20000;True;True;True;28;False;False;medium;medium
17;301220;Mutated Elin;;normal;52;20000;20000;True;True;True;27;False;False;small;medium
18;1;Desert Fire Thrasher;;normal;12;80000;80000;True;True;True;36;False;False;medium;medium
18;2;Desert Fire Shaman;;normal;8;90000;90000;True;True;True;36;False;False;medium;medium
18;3;Desert Fire Rager;;normal;35;90000;90000;True;True;True;36;False;False;medium;medium
18;4;Desert Fire Kobold;;normal;38;90000;90000;True;True;True;36;False;False;small;medium
18;5;Desert Fire Miner;;normal;32;90000;90000;True;True;True;36;False;False;small;medium
18;6;Desert Fire Frillback;;normal;40;80000;90000;True;True;True;36;False;False;small;medium
18;7;Ancient Drill Golem;;normal;32;90000;90000;True;True;True;36;False;False;medium;medium
18;8;Desert Fire Destroyer;;normal;39;90000;90000;True;True;True;36;False;False;medium;medium
18;9;Desert Fire Prophet;;normal;39;90000;90000;True;True;True;36;False;False;medium;medium
18;10;Sentinel Golem;;normal;22;90000;90000;True;True;True;36;False;False;medium;medium
18;11;Wheelwatch Golem;;normal;21;90000;90000;True;True;True;36;False;False;medium;medium
18;12;Warblade Golem;;normal;66;90000;90000;True;True;True;36;False;False;small;medium
18;13;Cannoneer Golem;;normal;63;90000;90000;True;True;True;36;False;False;small;medium
18;14;Piledriver Golem;;normal;46;90000;90000;True;True;True;37;False;False;medium;medium
18;15;Rockcrawler Scavenger;;normal;78;90000;90000;True;True;True;36;False;False;small;medium
18;16;Rubblemaker Golem;;normal;26;90000;90000;True;True;True;36;False;False;small;medium
18;17;Ancient Teralith;;normal;12;120000;120000;True;True;False;36;True;True;large;medium
18;18;Giant Gladiator;;normal;19;120000;120000;True;True;False;36;True;True;large;large
18;19;Lokian Vanguard;;normal;20;90000;90000;True;True;True;37;False;False;medium;medium
18;20;Lokian Slayer;;normal;24;90000;90000;True;True;True;37;False;False;medium;medium
18;21;Lokian Skullcleaver;;normal;9;90000;90000;True;True;True;37;False;False;medium;medium
18;22;Lokian Priest;;normal;9;90000;90000;True;True;True;37;False;False;medium;medium
18;23;Lokian Magister;;normal;20;90000;90000;True;True;True;37;False;False;medium;medium
18;24;Lokian Sanguinar;;normal;24;90000;90000;True;True;True;37;False;False;medium;medium
18;101;Tukarus;Desert Fire Warlord;normal;1;90000;90000;True;True;True;37;False;False;medium;medium
18;102;Kobold Smasher;Desert Fire Raiders;normal;4;90000;90000;True;True;True;37;False;False;small;medium
18;103;Kudarsh;Desert Fire Seer;normal;1;90000;90000;True;True;True;37;False;False;medium;medium
18;104;Kobold Chopper;Acharak's Minion;normal;4;90000;90000;True;True;True;37;False;False;small;medium
18;105;Metatron;Ancient Loremaster;normal;1;90000;90000;True;True;True;38;False;False;medium;medium
18;106;Lorewarden;Guardian's Servant;normal;4;90000;90000;True;True;True;38;False;False;small;medium
18;107;Adarak;Scions of Lok;normal;1;90000;90000;True;True;True;38;False;False;medium;medium
18;108;Jerexis;Scions of Lok;normal;1;90000;90000;True;True;True;38;False;False;medium;medium
18;109;OZ-MND1A5;Destroyer Prototype;normal;5;90000;90000;True;True;True;39;True;False;medium;medium
18;110;Kurata;Desert Fire Tyrant;normal;1;90000;90000;True;True;False;36;False;False;medium;medium
18;111;Cotter Hyena;;normal;96;90000;90000;True;True;True;36;False;False;medium;medium
18;112;Hyena Tyrant;;normal;3;90000;90000;True;True;False;36;False;False;medium;medium
18;113;Kaltrun;Twin Tyrant;normal;1;90000;90000;True;True;True;38;False;False;medium;medium
18;114;Tezek;Twin Tyrant;normal;1;90000;90000;True;True;True;38;False;False;medium;medium
18;5007;Puzzling Monument;;normal;1;90000;90000;True;True;False;40;False;False;medium;medium
19;1000;Rummaging Warthog;;normal;27;90000;90000;True;True;False;29;False;False;medium;medium
19;2000;Battle Hyena;;normal;58;60000;60000;True;True;True;29;False;False;medium;medium
19;2001;Crazed Harvester Golem;;normal;24;60000;60000;True;True;True;29;False;False;medium;medium
19;2003;Wild Harvester Golem;;normal;24;60000;60000;True;True;True;29;False;False;medium;medium
19;3000;Horned War Hyena;;normal;42;600000;600000;True;True;True;29;False;False;medium;medium
19;3003;Reaping Harvester Golem;;normal;16;60000;60000;True;True;True;29;False;False;medium;medium
19;4000;Lokian Rager;Free Brotherhood;normal;12;600000;600000;True;True;False;29;False;False;medium;medium
19;4001;Lokian Ripper;Free Brotherhood;normal;9;60000;60000;True;True;True;30;False;False;medium;medium
19;4002;Lokian Cleaver;Free Brotherhood;normal;9;60000;60000;True;True;False;30;False;False;medium;medium
19;4003;Lokian Gutreaver;Free Brotherhood;normal;14;60000;60000;True;True;False;29;False;False;medium;medium
19;4004;Lokian Swordlord;Free Brotherhood;normal;9;60000;60000;True;True;True;30;False;False;medium;medium
19;4005;Lokian Bloodletter;Free Brotherhood;normal;9;60000;60000;True;True;False;30;False;False;medium;medium
19;4006;Lokian Bloodweaver;Free Brotherhood;normal;12;60000;60000;True;True;False;29;False;False;medium;medium
19;4007;Lokian Eboncaller;Free Brotherhood;normal;8;60000;60000;True;True;False;30;False;False;medium;medium
19;4008;Lokian Dark Mage;Free Brotherhood;normal;9;60000;60000;True;True;False;30;False;False;medium;medium
19;4009;Sidurek;Scions of Lok;normal;1;45000;45000;True;True;False;31;False;False;medium;medium
19;7000;Karascha;Risen Dark Wing;script;1;0;0;True;True;True;60;True;True;large;medium
19;7001;Lugribar;Gilgash Devastator;script;1;0;0;True;True;True;60;True;True;large;large
19;7002;Terkasia;Mistress of Deceit;script;1;0;0;True;True;True;60;True;True;large;medium
19;7003;Malgarios;Hell Spider;script;1;0;0;True;True;True;60;True;True;large;medium
19;7004;Vedilith;Favored of Thulsa;script;1;0;0;True;True;True;60;True;True;large;medium
19;7005;Baracos;Lord of the Labyrinth;script;1;0;0;True;True;True;60;True;True;large;large
19;7006;Zelvictus;Berylheart Ravager;script;1;0;0;True;True;True;60;True;True;large;large
19;7007;Laknerus;Scourgeheart Dracoloth;script;1;0;0;True;True;True;60;True;True;large;large
20;98;Skeletal Servant;Death Knight Henchman;normal;8;3600000;3600000;True;True;True;31;True;False;small;medium
20;99;Jurzeniir;Oathbreaker;normal;1;3600000;3600000;True;True;True;31;True;False;medium;medium
20;30011000;Slave Foreman;;normal;17;90000;90000;True;True;True;28;False;False;medium;medium
20;30011001;Slave Overseer;;normal;8;90000;90000;True;True;True;28;False;False;medium;medium
20;30011002;Cruel Taskmaster;;normal;17;90000;90000;True;True;True;28;False;False;medium;medium
20;30011100;Morale Booster;;normal;12;90000;90000;True;True;True;28;False;False;medium;medium
20;30012000;Zombie Slave;;normal;137;90000;90000;True;True;True;28;False;False;small;small
20;30012001;Armored Zombie;;normal;96;90000;90000;True;True;True;28;False;False;small;small
20;30031000;Skeletal Spearman;;normal;14;90000;90000;True;True;True;29;False;False;medium;medium
20;30031001;Skeletal Sentry;;normal;13;90000;90000;True;True;True;29;False;False;medium;medium
20;30031002;Skeletal Vassal;;normal;12;90000;90000;True;True;True;29;False;False;medium;medium
20;30039000;Zompori Laborer;;normal;64;90000;90000;True;True;True;28;False;False;small;small
20;30039100;Zompori Chopper;;normal;135;90000;90000;True;True;True;28;False;False;small;small
20;30048000;Hammerhand Slave;;normal;42;90000;90000;True;True;True;29;False;False;medium;
20;30048001;Stonecrusher Slave;;normal;42;90000;90000;True;True;True;29;False;False;medium;
20;30077200;Hydrath Demon;Abyssal Guardian;normal;1;40000;40000;True;True;False;30;True;True;large;medium
20;30087000;Relentless Bloodclaw Arachnen;;normal;30;90000;90000;True;True;False;29;True;True;large;medium
20;30114001;Ossugon Centurion;;normal;14;90000;90000;True;True;True;29;False;False;medium;medium
20;30114002;Ossugon Prefect;;normal;33;90000;90000;True;True;True;29;False;False;medium;medium
20;30114003;Ossugon Primus;Death Knight;normal;13;90000;90000;True;True;True;29;False;False;medium;medium
20;30120100;Devan Outrider;Stalker Company;normal;46;90000;90000;True;True;True;29;False;False;medium;medium
20;30120101;Devan Ripper;Stalker Company;normal;26;90000;90000;True;True;True;30;False;False;medium;medium
20;30140000;Lokian Blood Mage;Stalker Company;normal;34;72000;90000;True;True;True;30;False;False;medium;medium
20;30141000;Lokian Reaper;Stalker Company;normal;28;72000;90000;True;True;True;30;False;False;medium;medium
20;30143000;Lokian Ebonweaver;Stalker Company;normal;32;72000;90000;True;True;True;30;False;False;medium;medium
21;1;Vicious Dusky Basilisk;;normal;9;60000;60000;True;True;False;31;True;True;large;medium
21;2;Dusky Basilisk;;normal;40;60000;60000;True;True;False;30;True;True;large;medium
21;3;Vicious Orisk;;normal;11;60000;60000;True;True;False;30;True;True;large;medium
21;4;Brutal Orisk;;normal;9;60000;60000;True;True;False;29;True;True;large;medium
21;5;Crag Stalker Prophet;;normal;7;20000;20000;True;True;False;29;False;False;medium;medium
21;6;Crag Stalker Champion;;normal;6;20000;20000;True;True;True;29;False;False;medium;medium
21;7;Yurklag Hyena;;normal;75;20000;20000;True;True;False;28;False;False;medium;medium
21;8;Yurklag Hyena Pup;;normal;33;20000;20000;True;True;False;28;False;False;medium;medium
21;9;Crag Stalker Rager;;normal;29;20000;20000;True;True;False;29;False;False;medium;medium
21;10;Crag Stalker Crusher;;normal;36;20000;20000;True;True;False;29;False;False;medium;medium
21;12;Desert Cullar;;normal;11;20000;20000;True;True;False;28;False;False;medium;medium
21;13;Sandhopper Tentacullar;;normal;6;20000;20000;True;True;False;28;False;False;medium;medium
21;14;Desert Arachnen Worker;;normal;54;20000;20000;True;True;False;28;False;False;medium;medium
21;16;Crag Stalker Frillback;;normal;30;20000;20000;True;True;True;29;False;False;small;medium
21;19;Crag Cullar;;normal;31;20000;20000;True;True;True;29;False;False;medium;medium
21;20;Crag Hopper Tentacullar;;normal;31;20000;20000;True;True;True;29;False;False;medium;medium
21;22;Crag Stalker Reaper;;normal;3;20000;20000;True;True;False;29;False;False;medium;medium
21;23;Crag Stalker Skullcrusher;;normal;6;20000;20000;True;True;False;29;False;False;medium;medium
21;24;Crag Stalker Seer;;normal;2;20000;20000;True;True;False;29;False;False;medium;medium
21;26;Crag Stalker Fighter;;normal;17;20000;20000;True;True;False;29;False;False;medium;medium
21;27;Crag Stalker Watcher;;normal;13;20000;20000;True;True;True;29;False;False;medium;medium
21;28;Crag Stalker Oracle;;normal;13;20000;20000;True;True;True;29;False;False;medium;medium
21;29;Crag Stalker Raider;;normal;12;20000;20000;True;True;True;29;False;False;medium;medium
21;30;Crag Stalker Shaman;;normal;12;20000;20000;True;True;True;29;False;False;medium;medium
21;31;Ravenous Sand Cullar;;normal;7;20000;20000;True;True;True;28;False;False;medium;medium
21;32;Rapacious Tentacullar;;normal;7;20000;20000;True;True;True;28;False;False;medium;medium
21;33;Voracious Tentacullar;;normal;10;20000;20000;True;True;False;29;False;False;medium;medium
21;1271;Viadu;Val Aureum Mystery Merchant;normal;1;90000;90000;True;True;False;40;False;False;medium;medium
21;5001;Beldresk;Crag Stalker Warlord;normal;1;20000;20000;True;True;True;30;False;False;medium;medium
21;5002;Loyal Retainer;Crag Stalker Bodyguards;normal;8;20000;20000;True;True;True;30;False;False;small;medium
21;5003;Bloodjaw;Scourge of the Sands;normal;1;60000;60000;True;True;False;32;True;True;large;medium
21;5004;Deathglare;Desert Reaper;normal;1;10800000;10800000;True;True;False;32;True;True;large;medium
22;1;Angry Mr. Purrfect;;normal;2;20000;20000;True;True;True;35;False;False;medium;
22;2;Frisky Mr. Purrfect;;normal;120;20000;20000;True;True;True;35;False;False;small;
22;3;Redcap Wandmaker;;normal;64;20000;20000;True;True;True;34;False;False;small;
22;4;Vadoma Centaur;;normal;12;20000;20000;True;True;True;34;False;False;medium;
22;5;Redcap Artisan;;normal;96;20000;20000;True;True;True;34;False;False;small;
22;6;Faerie Seeress;;normal;48;20000;20000;True;True;True;34;False;False;small;
22;7;Apprentice Witch;;normal;13;20000;20000;True;True;True;35;False;False;medium;
22;9;Shadow Instructor;;normal;42;20000;20000;True;True;True;35;False;False;medium;medium
22;10;Senior Apprentice;;normal;52;20000;20000;True;True;True;35;False;False;medium;
22;11;Witch Prefect;;normal;12;20000;20000;True;True;True;35;False;False;medium;
22;12;Ailuri Giantkiller;;normal;96;20000;20000;True;True;True;35;False;False;small;small
22;13;Blood Marm;;normal;20;20000;20000;True;True;True;35;False;False;medium;medium
